SEASON,LAT,LON,WMO_WIND,WMO_PRES,NATURE,high_risk
2025,24.0,-71.4,100.0,947.0,TS,1
2025,24.5,-71.8,90.0,955.0,TS,1
2025,21.7,-55.1,45.0,1004.0,TS,0
2025,22.1,-56.1,45.0,1004.0,TS,0
2025,22.9,-57.0,45.0,1004.0,TS,0
2025,23.9,-57.7,45.0,1004.0,TS,0
2025,24.6,-58.3,50.0,1001.0,TS,0
2025,20.4,-55.4,40.0,1007.0,TS,0
2025,20.9,-56.2,45.0,1006.0,TS,0
2025,21.3,-56.5,50.0,1002.0,TS,0
2025,21.5,-56.7,55.0,998.0,TS,0
2025,21.7,-56.9,60.0,993.0,TS,0
2025,21.9,-57.0,70.0,984.0,TS,1
2025,22.1,-57.4,80.0,978.0,TS,1
2025,22.2,-57.8,95.0,966.0,TS,1
2025,22.1,-58.4,115.0,949.0,TS,1
2025,22.2,-58.9,125.0,938.0,TS,1
2025,22.5,-59.7,130.0,932.0,TS,1
2025,22.7,-60.7,140.0,919.0,TS,1
2025,23.1,-61.6,140.0,918.0,TS,1
2025,23.7,-62.7,135.0,921.0,TS,1
2025,24.2,-63.8,125.0,926.0,TS,1
2025,20.9,-74.9,30.0,1008.0,DS,0
2025,15.0,-55.5,55.0,1000.0,TS,0
2025,15.4,-57.2,55.0,1001.0,TS,0
2025,16.0,-58.6,50.0,1002.0,TS,0
2025,16.7,-60.0,50.0,1004.0,TS,0
2025,17.6,-61.1,50.0,1006.0,TS,0
2025,18.6,-62.2,50.0,1006.0,TS,0
2025,19.7,-63.1,50.0,1006.0,TS,0
2025,20.9,-63.6,50.0,1006.0,TS,0
2025,22.4,-63.7,50.0,1006.0,TS,0
2025,23.9,-63.7,45.0,1006.0,TS,0
2025,14.0,-70.0,40.0,1003.0,TS,0
2025,14.0,-71.4,45.0,1003.0,TS,0
2025,14.0,-72.4,45.0,1003.0,TS,0
2025,14.1,-73.3,45.0,1003.0,TS,0
2025,14.2,-73.5,45.0,1002.0,TS,0
2025,14.3,-73.7,45.0,1002.0,TS,0
2025,14.3,-74.1,45.0,1002.0,TS,0
2025,14.3,-74.5,45.0,1002.0,TS,0
2025,14.7,-74.8,40.0,1003.0,TS,0
2025,15.2,-75.0,40.0,1003.0,TS,0
2025,15.9,-74.8,50.0,997.0,TS,0
2025,16.1,-74.7,55.0,993.0,TS,0
2025,16.3,-74.7,60.0,986.0,TS,0
2025,16.4,-74.9,60.0,984.0,TS,0
2025,23.1,-75.0,80.0,972.0,TS,1
2025,23.5,-74.8,80.0,970.0,TS,1
2025,24.0,-74.5,80.0,970.0,TS,1
2025,25.0,-73.8,85.0,968.0,TS,1
